Entity,COR,INC,PAR,SPU,MIS,IGN
"an hour later",0,0,1,0,0,0
"2 hours",1,0,0,0,0,0
"classical - era",0,0,0,0,1,0
"opening times",0,0,0,0,1,0
"Daily 08:00 20:00 , Su 08:00 14:00 . Wilkins",0,0,0,1,0,0
"the afternoon",1,0,0,0,0,0
"A day",0,0,0,0,1,0
"the best times",0,0,0,0,1,0
"at least 3 4 hours",0,0,1,0,0,0
"the rare times",0,0,0,0,1,0
"this period",0,0,0,0,1,0
"last less than a minute",0,0,1,0,0,0
"night",1,0,0,0,0,0
"two periods of the "" cruise "" phase of the interplanetary orbit",0,0,0,0,1,0
"a period of time",0,0,0,0,1,0
"dessert time",0,0,0,0,1,0
"the next Tuesday night",1,0,0,0,0,0
"their day",0,0,0,0,1,0
"20 minute",0,0,1,0,0,0
"the date of expected departure",0,0,0,0,1,0
"Friday night",1,0,0,0,0,0
"every five minutes",0,0,0,1,0,0
"10 seconds",1,0,0,0,0,0
"hours",1,0,0,0,0,0
"its future",0,0,0,0,1,0
"the same calendar day",0,0,0,0,1,0
"peak traffic hour",0,0,0,0,1,0
"some days",0,0,0,0,1,0
"tomorrow",0,0,0,0,1,0
"the rush hours",1,0,0,0,0,0
"mid-August",0,0,0,0,1,0
"a short time",0,0,0,0,1,0
"the primary season",0,0,0,0,1,0
"one hour",0,1,0,0,0,0
"late night",0,0,1,0,0,0
"a bit",0,0,0,0,1,0
"the occasional rainy or snowy day",0,0,0,0,1,0
"a laugh a minute",0,0,1,0,0,0
"day or night",0,0,0,0,1,0
"in June",0,0,0,0,1,0
"that time",0,0,0,0,1,0
"almost three hours",1,0,0,0,0,0
"1 am",1,0,0,0,0,0
"Saturday Night",1,0,0,0,0,0
"30 seconds to several minutes",0,0,1,0,0,0
"2:30 the next day",1,0,0,0,0,0
"now",0,0,0,0,1,0
"the whole way",0,0,0,0,1,0
"Many times",0,0,0,0,1,0
"a few more minutes",0,0,0,1,0,0
"the spring",0,0,0,0,1,0
"sunrise",0,0,0,0,1,0
"soon afterward",0,0,0,0,1,0
"the evenings",1,0,0,0,0,0
"24 hour",0,0,1,0,0,0
"a couple of minutes",1,0,0,0,0,0
"A minute or two",0,0,0,0,1,0
"Flight durations",0,0,0,0,1,0
"every 15 minutes",1,0,0,0,0,0
"a night",0,0,0,0,1,0
"the Middle Ages",0,0,0,0,1,0
"that",0,0,0,0,1,0
"the summertime",0,0,0,0,1,0
"time-frames",0,0,0,0,1,0
"less than two minutes",1,0,0,0,0,0
"each week",0,0,0,0,1,0
"6:00am to midnight",0,0,1,0,0,0
"a while",0,0,0,0,1,0
"the high season",0,0,0,0,1,0
"the late afternoon and evening",0,0,1,0,0,0
"hours of the day",0,0,1,0,0,0
"on Wednesday",0,0,0,0,1,0
"5 10 minutes",0,0,0,1,0,0
"the date",0,0,0,0,1,0
"Spring and late autumn",0,0,0,0,1,0
"they",0,0,0,0,1,0
"Friday and holiday evenings",0,0,0,0,1,0
"an era of modern web standards",0,0,0,0,1,0
"spring",0,0,0,0,1,0
"a good 10 to 15 minutes",0,0,1,0,0,0
"very early life",0,0,0,0,1,0
"the industrial revolution",0,0,0,0,1,0
"about 15 minutes",1,0,0,0,0,0
"a jiffy",0,0,0,0,1,0
"up to twenty four hours",0,0,1,0,0,0
"five hours earlier or four hours earlier",0,0,1,0,0,0
"their stay",0,0,0,0,1,0
"the past few days",0,0,0,0,1,0
"at least 15 30 minutes",0,0,0,1,0,0
"48 hours",0,1,0,0,0,0
"fall",0,0,0,0,1,0
"an hour",1,0,0,0,0,0
"your workday",0,0,0,0,1,0
"08:30 am 06:30 pm , Sun 9 am 03:00 pm",0,0,0,1,0,0
"a few seconds",1,0,0,0,0,0
"between 11 pm",0,0,1,0,0,0
"20 to 25 minutes",0,0,1,0,0,0
"shortly before her death",0,0,0,0,1,0
"modern times",0,0,0,0,1,0
"a few hours",0,0,1,0,0,0
"the opening night",1,0,0,0,0,0
"an ideal time",0,0,0,0,1,0
"this fruitful period",0,0,0,0,1,0
"four hours",1,0,0,0,0,0
*TOTAL*,39,2,25,11,276,0
