Dataset,Group,Model,Category,TNNT-Category,Possible,Actual,Wrong,Total,Error,Precision,Recall,Fm__PR,Fm_2PR,Fm_P2R,Undergeneration,Overgeneration,Substitution
"NIST_IEER","gs18","spacy_lg_model","GPE","tnnt:GPE",408,321,278.50,483,0.576605,0.637072,0.501225,0.561043,0.604314,0.523554,0.397059,0.233645,0.831301
"NIST_IEER","nl5","nltk_model","PERSON","tnnt:Person",1030,924,698.00,1250,0.558400,0.597403,0.535922,0.564995,0.584003,0.547185,0.316505,0.238095,0.784091
"NIST_IEER","nl5","nltk_model","GPE","tnnt:GPE",503,373,419.50,601,0.698003,0.486595,0.360835,0.414384,0.454887,0.380503,0.453280,0.262735,0.660000
"NIST_IEER","ss4","bert_model","LOC","tnnt:FGL",393,385,174.00,451,0.385809,0.719481,0.704835,0.712082,0.716503,0.707716,0.167939,0.150649,0.847095
"NIST_IEER","ss4","flair_model","LOC","tnnt:FGL",442,430,212.50,506,0.419960,0.682558,0.664027,0.673165,0.678770,0.667652,0.171946,0.148837,0.801913
"NIST_IEER","gs18","flair_ontonotes_model","GPE","tnnt:GPE",366,292,150.50,386,0.389896,0.806507,0.643443,0.715805,0.767601,0.670558,0.256831,0.068493,0.865809
"NIST_IEER","ss4","flair_fast_model","LOC","tnnt:FGL",452,417,225.00,511,0.440313,0.685851,0.632743,0.658228,0.674528,0.642697,0.207965,0.141487,0.798883
"NIST_IEER","gs18","flair_fast_ontonotes_model","GPE","tnnt:GPE",355,288,146.00,378,0.386243,0.805556,0.653521,0.721617,0.769741,0.679157,0.253521,0.079861,0.875472
"NIST_IEER","ss4","flair_pooled_model","LOC","tnnt:FGL",454,421,213.00,509,0.418468,0.703088,0.651982,0.676571,0.692236,0.661600,0.193833,0.130641,0.808743
"NIST_IEER","ss4","allennlp_ner","LOC","tnnt:FGL",434,394,186.00,478,0.389121,0.741117,0.672811,0.705314,0.726368,0.685446,0.193548,0.111675,0.834286
"NIST_IEER","bs3","polyglot_model","LOC","tnnt:FGL",429,415,320.50,555,0.577477,0.565060,0.546620,0.555687,0.561273,0.550211,0.326340,0.303614,0.811419
"NIST_IEER","bs3","polyglot_model","ORG","tnnt:Organisation",562,435,431.00,653,0.660031,0.510345,0.395018,0.445336,0.482189,0.413716,0.387900,0.209195,0.645349
"NIST_IEER","ss4","stanford_class4_model","PERSON","tnnt:Person",929,664,593.00,1018,0.582515,0.640060,0.457481,0.533584,0.592748,0.485160,0.381055,0.134036,0.739130
"NIST_IEER","gs18","spacy_md_model","PERSON","tnnt:Person",1016,1196,930.00,1520,0.611842,0.493311,0.580709,0.533454,0.508621,0.560837,0.318898,0.421405,0.852601
"NIST_IEER","gs18","spacy_lg_model","PERSON","tnnt:Person",997,1047,765.00,1355,0.564576,0.563515,0.591775,0.577299,0.568949,0.585899,0.308927,0.341929,0.856313
"NIST_IEER","nl5","nltk_model","ORGANIZATION","tnnt:Organisation",683,806,749.50,1010,0.742079,0.323201,0.381406,0.349899,0.333376,0.368146,0.298682,0.405707,0.543841
"NIST_IEER","gs18","flair_ontonotes_model","FAC","tnnt:FAC",20,20,20.00,20,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation",589,566,418.50,714,0.586134,0.522085,0.501698,0.511688,0.517876,0.505647,0.251273,0.220848,0.670068
"NIST_IEER","ss4","flair_pooled_model","ORG","tnnt:Organisation",593,505,395.50,705,0.560993,0.612871,0.521922,0.563752,0.592231,0.537887,0.337268,0.221782,0.787532
"NIST_IEER","bs3","polyglot_model","PER","tnnt:Person",925,1091,648.50,1267,0.511839,0.566911,0.668649,0.613591,0.584704,0.645481,0.190270,0.313474,0.825768
"NIST_IEER","ss4","bert_model","ORG","tnnt:Organisation",539,539,302.50,631,0.479398,0.609462,0.609462,0.609462,0.609462,0.609462,0.170686,0.170686,0.734899
"NIST_IEER","gs18","spacy_sm_model","ORG","tnnt:Organisation",666,671,565.00,847,0.667060,0.420268,0.423423,0.421840,0.420896,0.422789,0.264264,0.269747,0.575510
"NIST_IEER","gs18","spacy_lg_model","ORG","tnnt:Organisation",651,776,659.50,944,0.698623,0.366624,0.437020,0.398739,0.378828,0.420858,0.258065,0.377577,0.589027
"NIST_IEER","gs18","flair_ontonotes_model","ORG","tnnt:Organisation",565,572,378.50,686,0.551749,0.537587,0.544248,0.540897,0.538906,0.542903,0.201770,0.211538,0.681818
"NIST_IEER","gs18","stanza_model","PERSON","tnnt:Person",894,786,282.00,942,0.299363,0.839695,0.738255,0.785714,0.817236,0.756534,0.174497,0.061069,0.894309
"NIST_IEER","ss4","bert_model","PER","tnnt:Person",811,732,201.50,838,0.240453,0.869536,0.784834,0.825016,0.851163,0.800428,0.130703,0.036885,0.902837
"NIST_IEER","ss4","flair_model","PER","tnnt:Person",903,838,300.50,970,0.309794,0.798926,0.741417,0.769098,0.786722,0.752247,0.146179,0.079952,0.868353
"NIST_IEER","gs18","flair_ontonotes_model","PERSON","tnnt:Person",914,783,305.50,957,0.319227,0.832056,0.712801,0.767826,0.805116,0.733836,0.190372,0.054917,0.880405
"NIST_IEER","ss4","flair_fast_model","PER","tnnt:Person",922,844,346.50,1010,0.343069,0.786137,0.719631,0.751416,0.771871,0.732017,0.180043,0.104265,0.877646
"NIST_IEER","gs18","flair_fast_ontonotes_model","PERSON","tnnt:Person",918,781,309.50,957,0.323406,0.829065,0.705338,0.762213,0.800965,0.727038,0.191721,0.049936,0.872642
"NIST_IEER","ss4","flair_pooled_model","PER","tnnt:Person",920,825,333.00,995,0.334673,0.802424,0.719565,0.758739,0.784360,0.734739,0.184783,0.090909,0.882667
"NIST_IEER","ss4","allennlp_ner","PER","tnnt:Person",926,834,327.50,996,0.328815,0.801559,0.721922,0.759659,0.784256,0.736558,0.174946,0.083933,0.875000
"NIST_IEER","bs3","stanford_class3_model","PERSON","tnnt:Person",1006,543,640.00,1039,0.615977,0.734807,0.396620,0.515171,0.627753,0.436829,0.493042,0.060773,0.782353
"NIST_IEER","gs18","stanza_model","PRODUCT","tnnt:Product",4,4,4.00,4,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","ss4","bert_model","MISC","tnnt:NPLLE",43,43,43.00,43,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","stanza_model","FAC","tnnt:FAC",22,22,22.00,22,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_sm_model","FAC","tnnt:FAC",15,15,15.00,15,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_md_model","FAC","tnnt:FAC",14,14,14.00,14,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_lg_model","FAC","tnnt:FAC",17,17,17.00,17,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","nl5","nltk_model","LOCATION","tnnt:Location",243,21,237.00,249,0.951807,0.571429,0.049383,0.090909,0.183486,0.060423,0.938272,0.285714,0.800000
"NIST_IEER","gs18","flair_fast_ontonotes_model","FAC","tnnt:FAC",10,10,10.00,10,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","stanza_model","ORG","tnnt:Organisation",600,630,430.00,752,0.571809,0.511111,0.536667,0.523577,0.516026,0.531353,0.203333,0.241270,0.673640
"NIST_IEER","gs18","spacy_md_model","ORG","tnnt:Organisation",668,885,782.00,1065,0.734272,0.319774,0.423653,0.364456,0.336264,0.397807,0.269461,0.448588,0.579918
"NIST_IEER","gs18","spacy_sm_model","NORP","tnnt:NORP",20,20,20.00,20,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_sm_model","LANGUAGE","tnnt:Language",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","stanza_model","LOC","tnnt:Location",152,56,124.00,160,0.775000,0.642857,0.236842,0.346154,0.478723,0.271084,0.684211,0.142857,0.750000
"NIST_IEER","gs18","spacy_sm_model","LOC","tnnt:Location",234,50,220.50,246,0.896341,0.510000,0.108974,0.179577,0.293779,0.129310,0.837607,0.240000,0.671053
"NIST_IEER","gs18","spacy_md_model","LOC","tnnt:Location",190,60,182.00,210,0.866667,0.466667,0.147368,0.224000,0.325581,0.170732,0.789474,0.333333,0.700000
"NIST_IEER","gs18","spacy_lg_model","LOC","tnnt:Location",204,62,193.50,224,0.863839,0.491935,0.149510,0.229323,0.337389,0.173690,0.794118,0.322581,0.726190
"NIST_IEER","gs18","flair_ontonotes_model","LOC","tnnt:Location",138,59,120.50,153,0.787582,0.550847,0.235507,0.329949,0.434492,0.265957,0.681159,0.254237,0.738636
"NIST_IEER","gs18","flair_fast_ontonotes_model","LOC","tnnt:Location",142,63,112.50,153,0.735294,0.642857,0.285211,0.395122,0.513959,0.320919,0.633803,0.174603,0.778846
"NIST_IEER","ss4","allennlp_ner","MISC","tnnt:NPLLE",76,76,76.00,76,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_md_model","NORP","tnnt:NORP",13,13,13.00,13,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","ss4","flair_model","ORG","tnnt:Organisation",581,490,373.50,680,0.549265,0.625510,0.527539,0.572362,0.603109,0.544598,0.327022,0.202041,0.783887
"NIST_IEER","ss4","flair_fast_model","ORG","tnnt:Organisation",574,499,397.50,691,0.575253,0.588176,0.511324,0.547064,0.571012,0.525045,0.334495,0.234469,0.768325
"NIST_IEER","ss4","allennlp_ner","ORG","tnnt:Organisation",600,442,379.50,680,0.558088,0.679864,0.500833,0.576775,0.634502,0.528677,0.396667,0.180995,0.830110
"NIST_IEER","ss4","stanford_class4_model","ORGANIZATION","tnnt:Organisation",615,374,509.00,710,0.716901,0.537433,0.326829,0.406471,0.476078,0.354622,0.546341,0.254011,0.720430
"NIST_IEER","gs18","stanza_model","LAW","tnnt:Law",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"NIST_IEER","ss4","flair_model","MISC","tnnt:NPLLE",35,35,35.00,35,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","sc7","stanford_class7_model","ORGANIZATION","tnnt:Organisation",737,360,632.50,822,0.769465,0.526389,0.257123,0.345488,0.435232,0.286427,0.626866,0.236111,0.689091
"NIST_IEER","sc7","stanford_class7_model","PERSON","tnnt:Person",1028,487,699.00,1057,0.661306,0.735113,0.348249,0.472607,0.601478,0.389215,0.554475,0.059548,0.781659
"NIST_IEER","bs3","stanford_class3_model","ORGANIZATION","tnnt:Organisation",727,287,580.50,769,0.754876,0.656794,0.259285,0.371795,0.502667,0.294992,0.662999,0.146341,0.769388
"NIST_IEER","ss4","stanford_class4_model","MISC","tnnt:NPLLE",24,24,24.00,24,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","stanza_model","WORK_OF_ART","tnnt:WorkOfArt",8,8,8.00,8,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_sm_model","WORK_OF_ART","tnnt:WorkOfArt",3,3,3.00,3,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_md_model","WORK_OF_ART","tnnt:WorkOfArt",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_lg_model","WORK_OF_ART","tnnt:WorkOfArt",5,5,5.00,5,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","flair_ontonotes_model","WORK_OF_ART","tnnt:WorkOfArt",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"NIST_IEER","ss4","flair_fast_model","MISC","tnnt:NPLLE",40,40,40.00,40,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","flair_fast_ontonotes_model","WORK_OF_ART","tnnt:WorkOfArt",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","ss4","flair_pooled_model","MISC","tnnt:NPLLE",38,38,38.00,38,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_lg_model","DATE","tnnt:Date",522,458,314.00,576,0.545139,0.572052,0.501916,0.534694,0.556500,0.514533,0.226054,0.117904,0.648515
"NIST_IEER","gs18","stanza_model","NORP","tnnt:NORP",14,14,14.00,14,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","flair_ontonotes_model","DATE","tnnt:Date",517,423,281.50,541,0.520333,0.613475,0.501934,0.552128,0.587370,0.520875,0.228240,0.056738,0.650376
"NIST_IEER","gs18","spacy_lg_model","NORP","tnnt:NORP",13,13,13.00,13,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","flair_ontonotes_model","NORP","tnnt:NORP",9,9,9.00,9,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","flair_fast_ontonotes_model","NORP","tnnt:NORP",8,8,8.00,8,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","nl5","nltk_model","FACILITY","tnnt:FO",215,15,212.50,219,0.970320,0.433333,0.030233,0.056522,0.118182,0.037143,0.948837,0.266667,0.590909
"NIST_IEER","gs18","spacy_lg_model","EVENT","tnnt:Event",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_md_model","PRODUCT","tnnt:Product",11,11,11.00,11,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_lg_model","PRODUCT","tnnt:Product",9,9,9.00,9,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_sm_model","PRODUCT","tnnt:Product",10,10,10.00,10,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_lg_model","LAW","tnnt:Law",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","gs18","spacy_md_model","EVENT","tnnt:Event",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"NIST_IEER","sc7","stanford_class7_model","MONEY","tnnt:Money",185,11,185.00,189,0.978836,0.363636,0.021622,0.040816,0.087336,0.026631,0.962162,0.363636,0.571429
"NIST_IEER","gs18","stanza_model","MONEY","tnnt:Money",76,22,70.00,82,0.853659,0.545455,0.157895,0.244898,0.365854,0.184049,0.789474,0.272727,0.750000
"NIST_IEER","gs18","spacy_sm_model","MONEY","tnnt:Money",73,23,74.00,83,0.891566,0.391304,0.123288,0.187500,0.272727,0.142857,0.821918,0.434783,0.692308
"NIST_IEER","gs18","spacy_md_model","MONEY","tnnt:Money",72,23,70.50,79,0.892405,0.369565,0.118056,0.178947,0.259146,0.136656,0.777778,0.304348,0.531250
"NIST_IEER","gs18","spacy_lg_model","MONEY","tnnt:Money",72,30,72.50,84,0.863095,0.383333,0.159722,0.225490,0.299479,0.180818,0.750000,0.400000,0.638889
"NIST_IEER","gs18","flair_ontonotes_model","MONEY","tnnt:Money",66,31,64.00,79,0.810127,0.483871,0.227273,0.309278,0.394737,0.254237,0.727273,0.419355,0.833333
"NIST_IEER","gs18","stanza_model","PERCENT","tnnt:Percent",59,40,37.00,62,0.596774,0.625000,0.423729,0.505051,0.570776,0.452899,0.372881,0.075000,0.675676
"NIST_IEER","gs18","stanza_model","CARDINAL","tnnt:Cardinal",279,261,105.00,281,0.373665,0.674330,0.630824,0.651852,0.665155,0.639070,0.071685,0.007663,0.679537
"NIST_IEER","gs18","spacy_sm_model","CARDINAL","tnnt:Cardinal",309,291,133.00,319,0.416928,0.639175,0.601942,0.620000,0.631365,0.609037,0.090615,0.034364,0.661922
"NIST_IEER","gs18","spacy_md_model","CARDINAL","tnnt:Cardinal",292,264,121.50,296,0.410473,0.660985,0.597603,0.627698,0.647255,0.609288,0.109589,0.015152,0.671154
"NIST_IEER","gs18","spacy_lg_model","CARDINAL","tnnt:Cardinal",282,264,122.00,292,0.417808,0.643939,0.602837,0.622711,0.635277,0.610632,0.099291,0.037879,0.669291
"NIST_IEER","gs18","flair_ontonotes_model","CARDINAL","tnnt:Cardinal",271,255,99.00,273,0.362637,0.682353,0.642066,0.661597,0.673896,0.649739,0.066421,0.007843,0.687747
