Dataset,Group,Model,Category,TNNT-Category,Possible,Actual,Wrong,Total,Error,Precision,Recall,Fm__PR,Fm_2PR,Fm_P2R,Undergeneration,Overgeneration,Substitution
"SEC_Filings","gs18","spacy_lg_model","GPE","tnnt:GPE",29,29,29.00,29,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","nl5","nltk_model","GPE","tnnt:GPE",30,30,30.00,30,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","ss4","bert_model","LOC","tnnt:FGL",109,98,61.00,124,0.491935,0.642857,0.577982,0.608696,0.628743,0.589888,0.238532,0.153061,0.759036
"SEC_Filings","ss4","flair_model","LOC","tnnt:FGL",140,70,97.00,148,0.655405,0.728571,0.364286,0.485714,0.607143,0.404762,0.557143,0.114286,0.822581
"SEC_Filings","gs18","flair_ontonotes_model","GPE","tnnt:GPE",34,34,34.00,34,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","ss4","flair_fast_model","LOC","tnnt:FGL",140,79,105.00,157,0.668790,0.658228,0.371429,0.474886,0.570175,0.406886,0.557143,0.215190,0.838710
"SEC_Filings","gs18","flair_fast_ontonotes_model","GPE","tnnt:GPE",34,34,34.00,34,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","ss4","flair_pooled_model","LOC","tnnt:FGL",135,67,102.50,147,0.697279,0.664179,0.329630,0.440594,0.552109,0.366557,0.592593,0.179104,0.809091
"SEC_Filings","ss4","allennlp_ner","LOC","tnnt:FGL",119,81,76.50,131,0.583969,0.672840,0.457983,0.545000,0.615124,0.489228,0.420168,0.148148,0.789855
"SEC_Filings","nl5","nltk_model","ORGANIZATION","tnnt:Organisation",103,453,441.50,485,0.910309,0.096026,0.422330,0.156475,0.113577,0.251445,0.310680,0.843267,0.612676
"SEC_Filings","gs18","spacy_md_model","ORG","tnnt:Organisation",118,361,309.00,373,0.828418,0.177285,0.542373,0.267223,0.204866,0.384154,0.101695,0.706371,0.603774
"SEC_Filings","ss4","stanford_class4_model","PERSON","tnnt:Person",57,90,80.50,106,0.759434,0.283333,0.447368,0.346939,0.305755,0.400943,0.280702,0.544444,0.621951
"SEC_Filings","nl5","nltk_model","PERSON","tnnt:Person",91,242,235.00,262,0.896947,0.111570,0.296703,0.162162,0.127479,0.222772,0.219780,0.706612,0.380282
"SEC_Filings","bs3","polyglot_model","ORG","tnnt:Organisation",119,122,131.50,172,0.764535,0.331967,0.340336,0.336100,0.333608,0.338629,0.420168,0.434426,0.586957
"SEC_Filings","ss4","stanford_class4_model","ORGANIZATION","tnnt:Organisation",148,392,366.50,430,0.852326,0.161990,0.429054,0.235185,0.185023,0.322663,0.256757,0.719388,0.577273
"SEC_Filings","ss4","bert_model","ORG","tnnt:Organisation",111,256,208.50,270,0.772222,0.240234,0.554054,0.335150,0.270925,0.439286,0.126126,0.621094,0.634021
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation",143,340,306.50,374,0.819519,0.198529,0.472028,0.279503,0.224551,0.370066,0.237762,0.679412,0.619266
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation",124,310,289.50,344,0.841570,0.175806,0.439516,0.251152,0.199780,0.338089,0.274194,0.709677,0.605556
"SEC_Filings","gs18","spacy_md_model","FAC","tnnt:FAC",8,8,8.00,8,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","ss4","bert_model","MISC","tnnt:NPLLE",15,179,175.00,179,0.977654,0.022346,0.266667,0.041237,0.027360,0.083682,0.000000,0.916201,0.266667
"SEC_Filings","ss4","flair_model","MISC","tnnt:NPLLE",10,126,122.50,126,0.972222,0.027778,0.350000,0.051471,0.034047,0.105422,0.000000,0.920635,0.350000
"SEC_Filings","ss4","flair_fast_model","MISC","tnnt:NPLLE",12,133,129.00,133,0.969925,0.030075,0.333333,0.055172,0.036765,0.110497,0.000000,0.909774,0.333333
"SEC_Filings","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation",129,266,241.00,300,0.803333,0.221805,0.457364,0.298734,0.247276,0.377238,0.263566,0.642857,0.621053
"SEC_Filings","ss4","flair_pooled_model","MISC","tnnt:NPLLE",6,88,84.50,88,0.960227,0.039773,0.583333,0.074468,0.048883,0.156250,0.000000,0.931818,0.583333
"SEC_Filings","ss4","allennlp_ner","MISC","tnnt:NPLLE",12,255,251.00,255,0.984314,0.015686,0.333333,0.029963,0.019380,0.066007,0.000000,0.952941,0.333333
"SEC_Filings","gs18","stanza_model","ORG","tnnt:Organisation",133,307,275.50,335,0.822388,0.193811,0.447368,0.270455,0.218589,0.354589,0.210526,0.657980,0.566667
"SEC_Filings","sc7","stanford_class7_model","ORGANIZATION","tnnt:Organisation",151,272,276.50,328,0.842988,0.189338,0.341060,0.243499,0.207829,0.293950,0.370861,0.650735,0.542105
"SEC_Filings","sc7","stanford_class7_model","PERSON","tnnt:Person",51,42,41.50,62,0.669355,0.488095,0.401961,0.440860,0.468037,0.416667,0.392157,0.261905,0.661290
"SEC_Filings","ss4","stanford_class4_model","MISC","tnnt:NPLLE",13,127,123.00,127,0.968504,0.031496,0.307692,0.057143,0.038388,0.111732,0.000000,0.897638,0.307692
"SEC_Filings","bs3","stanford_class3_model","PERSON","tnnt:Person",52,42,40.50,62,0.653226,0.511905,0.413462,0.457447,0.488636,0.430000,0.384615,0.238095,0.671875
"SEC_Filings","gs18","spacy_sm_model","PERSON","tnnt:Person",68,93,98.00,121,0.809917,0.247312,0.338235,0.285714,0.261364,0.315068,0.411765,0.569892,0.575000
"SEC_Filings","gs18","spacy_md_model","PERSON","tnnt:Person",46,63,53.00,75,0.706667,0.349206,0.478261,0.403670,0.369128,0.445344,0.260870,0.460317,0.647059
"SEC_Filings","gs18","spacy_lg_model","ORG","tnnt:Organisation",123,270,245.50,300,0.818333,0.201852,0.443089,0.277354,0.226517,0.357612,0.243902,0.655556,0.586022
"SEC_Filings","ss4","flair_model","ORG","tnnt:Organisation",137,295,257.00,325,0.790769,0.230508,0.496350,0.314815,0.258162,0.403321,0.218978,0.637288,0.635514
"SEC_Filings","gs18","flair_ontonotes_model","ORG","tnnt:Organisation",129,266,238.50,298,0.800336,0.223684,0.461240,0.301266,0.249371,0.380435,0.248062,0.635338,0.613402
"SEC_Filings","ss4","flair_pooled_model","ORG","tnnt:Organisation",151,320,277.00,350,0.791429,0.228125,0.483444,0.309979,0.255066,0.395022,0.198675,0.621875,0.603306
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation",136,359,311.00,379,0.820580,0.189415,0.500000,0.274747,0.216285,0.376523,0.147059,0.676880,0.586207
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","flair_ontonotes_model","LAW","tnnt:Law",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","flair_fast_ontonotes_model","LAW","tnnt:Law",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","spacy_sm_model","FAC","tnnt:FAC",5,5,5.00,5,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","spacy_lg_model","FAC","tnnt:FAC",10,10,10.00,10,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","flair_ontonotes_model","FAC","tnnt:FAC",6,6,6.00,6,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","stanza_model","FAC","tnnt:FAC",6,6,6.00,6,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","flair_fast_ontonotes_model","FAC","tnnt:FAC",6,6,6.00,6,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","spacy_md_model","NORP","tnnt:NORP",3,8,6.00,8,0.750000,0.250000,0.666667,0.363636,0.285714,0.500000,0.000000,0.625000,0.666667
"SEC_Filings","bs3","stanford_class3_model","ORGANIZATION","tnnt:Organisation",114,162,170.50,212,0.804245,0.256173,0.364035,0.300725,0.272310,0.335761,0.438596,0.604938,0.648438
"SEC_Filings","bs3","polyglot_model","PER","tnnt:Person",57,64,55.50,84,0.660714,0.445312,0.500000,0.471074,0.455272,0.488014,0.350877,0.421875,0.770270
"SEC_Filings","gs18","spacy_sm_model","LOC","tnnt:Location",93,11,95.00,99,0.959596,0.363636,0.043011,0.076923,0.145985,0.052219,0.946237,0.545455,0.800000
"SEC_Filings","gs18","spacy_lg_model","PERSON","tnnt:Person",52,56,51.00,74,0.689189,0.410714,0.442308,0.425926,0.416667,0.435606,0.346154,0.392857,0.676471
"SEC_Filings","ss4","flair_model","PER","tnnt:Person",41,31,40.50,55,0.736364,0.467742,0.353659,0.402778,0.439394,0.371795,0.585366,0.451613,0.852941
"SEC_Filings","ss4","flair_fast_model","PER","tnnt:Person",42,30,42.00,56,0.750000,0.466667,0.333333,0.388889,0.432099,0.353535,0.619048,0.466667,0.875000
"SEC_Filings","gs18","spacy_sm_model","PRODUCT","tnnt:Product",3,3,3.00,3,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","spacy_sm_model","WORK_OF_ART","tnnt:WorkOfArt",5,5,5.00,5,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","spacy_md_model","PRODUCT","tnnt:Product",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","spacy_md_model","WORK_OF_ART","tnnt:WorkOfArt",3,3,3.00,3,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","ss4","bert_model","PER","tnnt:Person",37,33,21.00,43,0.488372,0.666667,0.594595,0.628571,0.650888,0.607735,0.270270,0.181818,0.814815
"SEC_Filings","gs18","spacy_md_model","LAW","tnnt:Law",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_lg_model","WORK_OF_ART","tnnt:WorkOfArt",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","ss4","allennlp_ner","PER","tnnt:Person",37,13,30.50,39,0.782051,0.653846,0.229730,0.340000,0.477528,0.263975,0.702703,0.153846,0.772727
"SEC_Filings","gs18","spacy_sm_model","NORP","tnnt:NORP",2,10,8.00,10,0.800000,0.200000,1.000000,0.333333,0.238095,0.555556,0.000000,0.800000,1.000000
"SEC_Filings","gs18","spacy_sm_model","LANGUAGE","tnnt:Language",2,3,1.00,3,0.333333,0.666667,1.000000,0.800000,0.714286,0.909091,0.000000,0.333333,1.000000
"SEC_Filings","gs18","spacy_lg_model","LAW","tnnt:Law",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_lg_model","LOC","tnnt:Location",82,9,76.00,83,0.915663,0.777778,0.085366,0.153846,0.296610,0.103858,0.902439,0.111111,0.875000
"SEC_Filings","gs18","stanza_model","EVENT","tnnt:Event",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_md_model","EVENT","tnnt:Event",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_sm_model","EVENT","tnnt:Event",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","stanza_model","PRODUCT","tnnt:Product",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","flair_ontonotes_model","PRODUCT","tnnt:Product",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_lg_model","NORP","tnnt:NORP",2,5,3.00,5,0.600000,0.400000,1.000000,0.571429,0.454545,0.769231,0.000000,0.600000,1.000000
"SEC_Filings","gs18","spacy_lg_model","CARDINAL","tnnt:Cardinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","nl5","nltk_model","FACILITY","tnnt:FO",33,4,35.50,36,0.986111,0.125000,0.015152,0.027027,0.051020,0.018382,0.969697,0.750000,0.500000
"SEC_Filings","gs18","flair_fast_ontonotes_model","PRODUCT","tnnt:Product",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","stanza_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_lg_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_sm_model","LAW","tnnt:Law",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_md_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","flair_ontonotes_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","flair_fast_ontonotes_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_sm_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","stanza_model","WORK_OF_ART","tnnt:WorkOfArt",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","flair_ontonotes_model","WORK_OF_ART","tnnt:WorkOfArt",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","flair_fast_ontonotes_model","WORK_OF_ART","tnnt:WorkOfArt",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","stanza_model","PERSON","tnnt:Person",44,32,34.00,52,0.653846,0.562500,0.409091,0.473684,0.523256,0.432692,0.454545,0.250000,0.750000
"SEC_Filings","nl5","nltk_model","LOCATION","tnnt:Location",98,1,99.00,99,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,1.000000,1.000000,-1.000000
"SEC_Filings","ss4","flair_pooled_model","PER","tnnt:Person",36,26,35.50,48,0.739583,0.480769,0.347222,0.403226,0.446429,0.367647,0.611111,0.461538,0.892857
"SEC_Filings","gs18","spacy_md_model","LOC","tnnt:Location",56,6,51.00,56,0.910714,0.833333,0.089286,0.161290,0.312500,0.108696,0.892857,0.000000,0.833333
"SEC_Filings","gs18","flair_ontonotes_model","PERSON","tnnt:Person",46,25,31.00,49,0.632653,0.720000,0.391304,0.507042,0.616438,0.430622,0.521739,0.120000,0.818182
"SEC_Filings","gs18","flair_fast_ontonotes_model","PERSON","tnnt:Person",49,25,35.50,53,0.669811,0.700000,0.357143,0.472973,0.587248,0.395928,0.571429,0.160000,0.833333
"SEC_Filings","sc7","stanford_class7_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","sc7","stanford_class7_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_lg_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","flair_ontonotes_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
