Entity,COR,INC,PAR,SPU,MIS,IGN
"the Melbourne Cricket Ground",0,0,0,1,0,0
"NRC Handelsblad",0,0,0,0,1,0
"the Rose Garden",0,0,0,1,0,0
"Iron Lady",0,0,0,0,1,0
"Capitol Building",0,1,0,0,0,0
"the White House Saturday",0,0,0,1,0,0
"German Marshall Fund",0,0,0,0,1,0
"Muqataa",0,1,0,0,0,0
"Downing Street",1,0,0,0,0,0
"the White House October 18",0,0,0,1,0,0
"London Avenue Canals",0,1,0,0,0,0
"Khori Garden",0,0,0,1,0,0
"the Hubble Space Telescope",0,0,1,0,0,0
"the Modena Polyclinic",0,0,0,1,0,0
"the Taba Hilton",0,0,1,0,0,0
"M 1 motorway",0,0,0,1,0,0
"the 101st U. S. The area",0,0,0,1,0,0
"Red Mosque",0,1,0,0,0,0
"the U. S. Manas Air Base",0,0,0,1,0,0
"Nuclear Non-Proliferation",0,0,0,0,1,0
"Fort Sam Houston earlier today",0,0,1,0,0,0
"the Sydney Cricket Ground",0,0,0,1,0,0
"the USS Arizona Memorial",0,0,1,0,0,0
"Silk Road",0,1,0,0,0,0
"Herceptin",0,0,0,0,1,0
"Ile Amsterdam",0,1,0,0,0,0
"International Convention Center",0,1,0,0,0,0
"Miami Herald",0,0,0,0,1,0
"the National Palace",0,0,1,0,0,0
"Caesar 's Palace Hotel Casino",0,0,0,1,0,0
"Manas",0,1,0,0,0,0
"Canal",1,0,0,0,0,0
"the Carter Center",0,0,0,1,0,0
"Goose and a Swan",0,0,0,1,0,0
"the International Space Station",0,1,0,0,0,0
"Asgiriya Stadium",0,1,0,0,0,0
"the Pul e Charkhi",0,0,0,1,0,0
"the King Center",0,0,0,1,0,0
"U. S. Embassy",0,0,0,1,0,0
"Broadway",0,1,0,0,0,0
"Endless Wire",0,0,0,0,1,0
"Saltillo",0,0,0,0,1,0
"St. Peter 's Basilica",0,0,1,0,0,0
"McCloud",0,0,0,0,1,0
"Camp Salerno",0,1,0,0,0,0
"settlement",0,0,0,0,1,0
"Xijing Hospital",0,1,0,0,0,0
"the World Stem Cell Hub",0,0,0,1,0,0
"Da Vinci Code",0,0,0,0,1,0
"Birkenau",0,1,0,0,0,0
"Nahr al Bared",0,0,0,1,0,0
"the White House next month",0,0,1,0,0,0
"Nahr el Bared",0,0,0,1,0,0
"Elmendorf",0,1,0,0,0,0
"The U. S. North",0,0,0,1,0,0
"Natanz",0,1,0,0,0,0
"the British Embassy",0,0,0,1,0,0
"Ellsworth Air Force Base",0,0,0,1,0,0
"Camp Bucca",0,1,0,0,0,0
"the Georgia Dome",0,0,1,0,0,0
"the All England Club last month",0,0,1,0,0,0
"the Palace of the Revolution Tuesday",0,0,1,0,0,0
*TOTAL*,14,114,62,128,560,0
